ID,District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield
2738,Banswara,Whole year,2000,Sugarcane,27.43369863,12.1,41.4,-0.059537423,-0.326526688,43.84794521,0.706392233,-0.83752448,12.22657534,0.006718355,-1.122533453,,,-1.122533453,3.425205479,28.71
1237,Gulberga,Rabi,2010,Rice,23.21652893,10.7,32.7,-0.683266802,0.363923415,71.28677686,-0.8768463320000001,-0.000633109,17.52727273,-1.010162492,0.313530966,,,0.313530966,2.760330579,3.04
2568,Rewari,Rabi,2010,Wheat,24.06466302,3.4,50.9,0.296666577,-0.8240846359999999,45.23169399,0.411829059,-0.80571548,9.468306011000001,0.537965599,-0.99284479,,,,2.434061931,4.810642805
1804,Tonk,Rabi,2005,Safflower,30.05284553,20.3,42.6,0.547629567,-0.24322410100000005,58.63577236,0.03634015,-1.298167637,20.13333333,-0.751303288,-0.099452983,,,-0.099452983,3.173170732,1.17
124,Gulberga,Kharif,2001,Horse-gram,26.20162602,38.1,16.9,0.5101630229999999,-0.08628928,69.34390244,-0.30621908600000003,-0.871418668,19.86747967,-0.937152866,0.553012552,5.129268293,3.3665497,0.553012552,4.381300813,0.53
2249,Gulberga,Kharif,2011,Soyabean,26.09837398,38.3,20.3,0.538094167,-0.230734857,74.50487805,-0.417417357,-0.612204055,21.19430894,-0.720334958,0.060830446,,,0.060830446,6.360162602000001,0.37
951,Gulberga,Kharif,2005,Rice,26.95853659,39.5,20.8,1.114367257,0.760489248,65.43902439,-0.616504005,-0.31145298,19.51869919,-1.138990545,1.187079814,7.483739837000001,2.14316614,1.187079814,4.609756098,2.63
307,Banglore,Kharif,1998,Ragi,25.29259259,15.4,34.1,1.064961016,1.464210534,79.21388889,-1.412638579,2.076645906,21.3537037,-1.4195536430000002,3.485761784,9.515740741,2.662755151,7.617467697,3.336111111,1.67
2004,Jalna,Rabi,2012,Maize,26.65205047,10.3,46.5,0.350765801,-0.963887357,45.72807571,0.06615834,-1.382333966,11.82460568,-0.502140781,-0.7398594470000001,,,,4.129337539,1.57
2706,Banglore,Rabi,2000,Ragi,26.30488656,11.2,43.2,0.50980168,0.086797065,44.81326353,0.792181623,-0.611538174,11.96561955,0.23335896,-1.161799373,2.10052356,6.125390929,48.8648242,2.95113438,1.55
2659,Banglore,Rabi,1999,Groundnut,25.62897033,11.2,43.2,0.6904702429999999,-0.201714799,49.33507853,0.473290703,-1.138681485,12.53019197,0.174034235,-1.3716998880000002,2.371727749,5.063606858,29.55035182,2.953926702,1.1
729,Hisar,Rabi,2011,Rapeseed & mustard,30.16516129,7.2,51.5,0.541213801,0.054955134,63.45032258,-0.601866448,-0.287866794,21.67225806,-1.15397073,0.309486352,,,0.309486352,2.988387097,1.71
1816,Jaipur,Rabi,2004,Masoor,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.103311614,22.35284553,-1.759880923,3.439762539,,,3.439762539,3.050406504,1.0
212,Hisar,Rabi,2004,Gram,28.59806452,7.8,43.2,-0.5008830439999999,-0.390295939,57.44258065,-0.079472217,-1.018675599,18.46580645,-0.7736824640000001,-0.26148676,2.0645161290000003,5.00267586,-0.26148676,1.922580645,0.79
453,Coimbatore,Kharif,2012,Moong,24.45070423,20.3,31.3,-0.587809193,0.154350566,76.73,0.111895676,-0.7409924990000001,20.14714286,0.956543897,0.68102316,,,,5.042857143,0.21
2688,Tonk,Kharif,2012,Niger seed,29.48617886,20.7,42.7,0.775125139,-0.10867706,64.85691057,-0.442779248,-1.208186589,21.39756098,-0.622049159,-0.553231965,4.86504065,2.6888096580000003,-0.553231965,2.979674797,0.2
367,Banglore,Kharif,2004,Castor seed,24.07962963,17.7,31.3,0.098412983,0.31586074,83.14907407,-1.635157797,2.407544141,21.01666667,-1.059336831,0.690723482,6.30462963,2.481850856,6.353872331,3.437962963,1.68
2805,Rewari,Whole year,1998,Sannhamp,23.71510989,0.7,45.2,-0.324155018,-0.8916896129999999,54.46483516,0.234953265,-1.139927169,13.05851648,-0.018825536,-1.297208221,2.051648352,5.519722308,38.17138379,2.1335164840000003,0.0
382,Tonk,Rabi,2003,Gram,28.13170732,19.3,41.0,1.063314712,0.47607475,69.61869919,-0.852684524,-0.66688648,21.36666667,-1.6746453999999995,3.143399173,,,3.143399173,2.956910569,0.52
959,Jalna,Kharif,2001,Sunflower,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,0.33
1060,Hisar,Rabi,1999,Barley,28.85483871,6.7,45.1,0.086428934,-0.708697903,57.78967742,0.264578115,-1.301501589,18.98774194,-0.826634388,0.244424257,1.477419355,5.685059275,0.244424257,2.244516129,2.93
643,Gulberga,Kharif,1998,Cotton,26.0699187,41.5,16.2,1.90952952,4.518317597,74.83821138,-1.5681023509999998,2.630531043,20.90325203,-3.166159469,12.67771367,7.059349592999999,2.046571733,12.67771367,3.734146341,1.92
1686,Banglore,Whole year,2012,Arecanut,27.69380531,25.1,30.0,-0.292542256,-0.8298939359999999,76.75733333,-0.6317600760000001,-0.6994967559999999,23.29955556,-0.524708651,-0.883965352,,,,5.696444444,8.03
1187,Coimbatore,Whole year,2009,Gram,23.82307692,14.0,35.4,-0.101485217,-0.115613238,79.01483516,-0.994376783,1.53500454,19.92664835,-1.087979078,0.901937496,3.658536585,3.938960092,19.15874789,3.0362637360000004,0.72
1646,Banglore,Whole year,2008,Black pepper,27.30824176,23.4,30.0,-0.451602313,0.483552961,74.99010989,-0.7497712409999999,-0.00231037,22.52087912,-0.935731499,0.950963521,2.031043956,6.6423748510000005,57.13091345,5.516483516,4.0
1153,Rewari,Whole year,2007,Dry chillies,23.31593407,2.3,42.9,-0.520603587,-0.901299217,57.1271978,-0.036685661,-1.423837105,13.41208791,-0.26918327,-1.133923831,2.006318681,5.418517476,35.08341317,2.131868132,0.0
985,Coimbatore,Kharif,2010,Ragi,24.12565789,20.0,31.8,-0.110554195,0.8450920829999999,81.42828947,0.315007728,-0.334766955,20.77697368,0.242346394,-0.010899794,,,,4.148684211,2.4
2088,Banswara,Whole year,2007,Potato,27.10164384,10.8,41.2,0.326355248,-0.505581921,46.85315068,0.437392164,-1.004905116,13.29506849,-0.412766981,-0.35579947100000003,,,-0.35579947100000003,3.072876712,1.33
1679,Dharwad,Whole year,2011,Cashewnut,24.18983516,13.3,41.2,0.657767346,0.138167083,72.78956044,-1.072077299,0.35573006700000004,18.59313187,-0.974107023,-0.227557713,,,,3.775,0.8
2569,Indore,Rabi,2002,Mustard,25.91666667,13.5,37.0,-0.298790359,-1.033276477,38.37833333,2.037811285,1.613547071,9.836666667000001,0.7864043940000001,0.573390847,0.036666667,56.31581609,7.425087115,1.76,0.71
1127,Bhagalpur,Whole year,1999,Dry chillies,13.69808219,-4.3,32.5,-0.209257263,-1.233508364,53.76109589,0.196755017,-1.000210007,3.394794521,0.371233285,-0.7996837,,,-0.7996837,2.503561644,0.5
343,Banglore,Kharif,2005,Castor seed,25.67777778,18.5,35.0,0.354929848,-0.6522950989999999,71.82777778,-0.979715769,0.919261694,19.99351852,-2.023238885,5.063679571000001,9.423148148,2.272195275,5.02977903,4.221296296,3.46
709,Tonk,Kharif,2000,Moong,29.41138211,20.4,43.7,0.7121643540000001,-0.08800941400000001,59.3,-0.21078797,-1.260130217,19.49756098,-0.701802082,-0.078081818,,,-0.078081818,3.16504065,0.44
1768,Gulberga,Kharif,2004,Other kharif pulses,25.16829268,35.3,19.6,0.778093617,0.008942609,75.16422764,-0.6882855290000001,-0.516241689,20.32601626,-0.890245175,0.319471053,4.516260163,2.447044111,0.319471053,4.150406503999998,0.15
1976,Ahmedabad,Whole year,2003,Tobacco,28.38931507,11.8,44.1,-0.32552722300000003,0.045382448,44.93561644,0.653231503,-0.876176952,13.78684932,-0.022941438,-1.187015991,1.373972603,7.664935152999999,-1.187015991,2.913972603,1.8
1660,Bhagalpur,Kharif,2010,Horse-gram,20.43414634,9.6,32.5,0.594463981,0.473620546,61.76016260000001,-0.71427533,-0.384207154,12.11382114,-1.047952157,0.418697315,,,0.418697315,2.218699187,0.94
963,Banglore,Whole year,1998,Dry chillies,27.9293956,24.1,31.5,-0.246785577,-0.321986004,73.08708791,-0.711499834,0.221146978,22.64917582,-1.080859076,0.35882831200000004,4.090934066,4.066974649,21.64429385,5.487362637,0.38
795,Banglore,Whole year,2009,Banana,27.68434066,25.9,30.0,0.447196625,-0.600659136,75.51346154,-0.577071192,-0.083896502,23.01318681,-0.368774173,-0.119869792,2.4656,3.730785908,13.94776092,5.645879121,33.92
1815,Coimbatore,Whole year,2011,Sunflower,23.84835165,14.2,35.8,-0.5768857470000001,-0.012043381,78.43873626,-0.946545098,1.0508047740000002,19.84835165,-1.043918354,0.609759901,,,,3.038736264,1.83
935,Hisar,Rabi,2008,Peas & beans (pulses),29.47419355,-0.1,47.2,0.613078815,0.6775666459999999,62.23870968,-0.320432219,-0.327270107,21.01612903,-0.949162772,0.248381106,3.173548387,3.46890267,0.248381106,2.8819354839999995,1.64
799,Bhagalpur,Kharif,2001,Sunflower,22.67804878,11.1,34.5,0.210272384,-0.646769278,42.28943089,0.7496362759999999,-0.586832507,7.968292683,0.089716611,-1.087854494,,,-1.087854494,2.371544715,1.4
1408,Gulberga,Kharif,2006,Rice,26.93252033,37.6,20.2,0.701232588,0.183010336,65.65040649999999,-0.287317648,-0.58225501,19.73577236,-0.6627393970000001,0.520674966,6.761788618,4.982667789,0.520674966,4.770731707,2.24
568,Banswara,Kharif,2002,Maize,27.23577236,16.9,42.2,1.850031901,3.446739334,76.07560976,-1.551346425,2.077294057,22.23333333,-2.834363478,10.71568311,,,10.71568311,3.36097561,1.36
346,Hisar,Kharif,2009,Arhar/tur,31.50387097,11.0,49.3,0.473135484,-0.64255982,47.78580645,0.016270935,-1.321349384,17.15870968,-1.067089493,0.189966619,,,0.189966619,2.896774194,0.0
2464,Gulberga,Kharif,2005,Small millets,26.95853659,39.5,20.8,1.114367257,0.760489248,65.43902439,-0.616504005,-0.31145298,19.51869919,-1.138990545,1.187079814,7.483739837000001,2.14316614,1.187079814,4.609756098,0.84
531,Ahmedabad,Rabi,1998,Wheat,25.07682119,12.6,36.9,-0.204042395,-0.8509261690000001,43.43509934,0.8054113509999999,-0.285289602,10.87483444,-0.310458766,-0.101806542,0.331125828,5.373252951,-0.101806542,2.176821192,1.516375546
2414,Jalna,Kharif,2004,Rice,24.07608696,17.7,31.3,0.127828331,0.331505155,82.95869565,-1.5156388159999998,1.743331321,20.96956522,-0.911276084,0.164856008,6.554347826,2.396077114,5.648469099,3.758695652,0.4
824,Banswara,Kharif,2003,Castor seed,26.55121951,19.3,36.5,0.730351808,-0.058418842,77.20406504,-1.009420754,0.327088873,22.05365854,-1.185431948,2.561315095,,,2.561315095,3.267479675,0.36
2663,Dharwad,Whole year,2004,Potato,25.35714286,14.4,38.7,0.754646392,0.289154959,65.91126374,-0.283801342,-1.338683151,18.01620879,-1.063750624,0.419327995,2.12032967,33.08000422,4.866350903,3.153571429,3.22
482,Jalna,Rabi,2011,Wheat,25.42356021,10.2,45.2,0.40185306,-0.250782756,55.46823735,-0.380406001,-1.099642891,14.12565445,-0.810543073,-0.212832989,,,,3.662303665,1.4
2191,Coimbatore,Kharif,2000,Maize,25.42236842,17.4,35.6,0.5704388429999999,-0.131384399,70.93881579,-1.001186751,1.305663756,19.63486842,-3.254989212,15.85942836,6.490131579,1.947085418,3.481791104,4.519736842,1.13
154,Coimbatore,Whole year,2004,Coriander,24.70082418,15.4,37.6,0.671098513,0.851033594,70.30686813,-0.647088266,-0.371261569,18.64752747,-0.9334457,0.166593031,4.368406593,3.436859967,13.57544588,3.601648352,0.73
18,Gulberga,Kharif,2002,Maize,25.06666667,36.0,17.4,1.185747148,1.293744631,78.52682927,-1.233998662,0.869391438,20.95528455,-0.57642517,1.4787159019999998,4.372357724,3.4121364360000004,1.4787159019999998,3.865853659,2.04
686,Jalna,Kharif,2011,Groundnut,25.03586957,20.5,35.8,0.8600197470000001,0.89903342,80.50869565,-1.07590961,1.188269778,21.45978261,-0.640254432,0.519071736,,,,5.966304348,0.67
1397,Dharwad,Kharif,2011,Other kharif pulses,25.74555556,20.7,41.5,0.5380284989999999,-0.982832787,77.01444444,-1.034927142,-0.239948528,21.25222222,-0.910521058,1.303033054,,,,4.69,1.08
271,Gulberga,Whole year,2009,Banana,27.00136986,12.4,47.8,0.7497679559999999,-0.263183859,56.95205479,-0.402027869,-1.034475867,16.38219178,-0.774281283,-0.16830417,,,-0.16830417,4.167123288,23.72
2273,Indore,Whole year,2000,Dry chillies,25.84038462,6.9,42.7,-0.21852131,-0.509273773,45.04972527,-0.786017748,0.729436565,11.44587912,0.130579785,-1.5030853919999998,1.6472527469999998,69.39072891,7.590236281,2.859340659,0.29
829,Dharwad,Whole year,2005,Cotton,25.73791209,14.0,39.0,0.825946939,-0.467523432,58.45549451,-0.076603361,-1.323362151,16.04972527,-0.62409742,-0.702337095,3.842582418,16.01190104,3.71268091,3.414010989,0.93
1559,Banglore,Kharif,2008,Urad,24.7962963,17.3,34.5,0.282171733,-0.518036791,76.90740741,-0.066441446,-0.523233191,20.48981481,-1.4766187709999998,3.564874793,7.859259259,2.196607976,4.817870824,5.134259258999999,0.28
2792,Gulberga,Kharif,1997,Groundnut,27.06747967,35.0,14.4,0.029661826,-0.734819088,64.11463415,0.07666559099999999,-0.8196368159999999,19.44146341,-0.637053851,-0.369147536,3.944715447,2.251561724,-0.369147536,4.655284553,0.45
1176,Coimbatore,Whole year,2006,Coriander,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.219512833,18.58818681,-1.827887992,4.303297938,4.593406593,2.625723386,7.020914534,3.666758242,0.45
1351,Coimbatore,Whole year,2007,Cardamom,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.443681319,2.721245605,7.836997563,3.5434065930000003,0.08
1590,Ahmedabad,Kharif,2006,Castor seed,28.71764706,15.0,39.5,0.374558804,-1.000015756,66.15947712,-0.462350765,-1.175036216,21.04705882,-1.212783794,0.6993691609999999,7.349019608,2.998550828,0.6993691609999999,3.2254901960000004,0.6936170209999999
746,Jalna,Kharif,2012,Sesamum,25.79090909,21.1,37.1,0.723878488,-0.008395322,74.68863636,-1.204520564,0.8903579859999999,20.98181818,-0.8878826790000001,0.189557208,,,,7.052272727,0.33
1567,Banglore,Rabi,2012,Onion,26.65205047,10.3,46.5,0.350765801,-0.963887357,45.72807571,0.06615834,-1.382333966,11.82460568,-0.502140781,-0.7398594470000001,,,,4.129337539,6.57
1873,Coimbatore,Kharif,2004,Sunflower,25.05197368,18.4,32.7,0.07890288,-0.543520922,72.20592105,-0.029512646,-0.7844321059999999,19.63486842,-0.752274097,2.071633382,6.8085526320000005,2.807841713,9.112072053,4.668421053,1.06
775,Dharwad,Kharif,2006,Groundnut,27.31,18.8,38.4,0.268140613,-1.458368156,60.90666667,-0.370139044,-1.244047242,18.14666667,-1.445763163,1.779634603,6.206666667,11.05853902,3.119914262,4.508888889,0.65
554,Bhagalpur,Rabi,2010,Barley,13.07013699,-7.8,32.5,-0.319810429,-1.244013187,52.69917808,0.089600294,-1.145533533,2.573424658,0.134897093,-0.928896636,,,-0.928896636,2.596438356,1.6
1161,Tonk,Kharif,2001,Sesamum,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,,,-0.759087745,3.519512195,0.23
501,Gulberga,Summer,2001,Jowar,30.99180328,13.1,43.1,0.159525921,-0.5811347370000001,30.43770492,1.257769704,1.374057974,10.8557377,0.224076582,-0.770416984,0.176229508,6.677252226,-0.770416984,3.043442623,1.96
229,Jaipur,Kharif,2004,Groundnut,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.103311614,22.35284553,-1.759880923,3.439762539,,,3.439762539,3.050406504,1.92
1644,Banswara,Kharif,2006,Small millets,29.44634146,19.1,42.0,0.7268683290000001,-0.21308563,57.05447154,-0.14631345199999998,-0.976511951,19.12357724,-0.960276599,0.28251490100000004,,,0.28251490100000004,3.748780488,0.04
2821,Banswara,Kharif,2004,Urad,26.91138211,17.9,39.0,1.237734884,1.057764553,75.74227642,-0.987603242,0.006279272,21.97479675,-1.383875531,1.6900395540000002,,,1.6900395540000002,3.728455285,0.22
1658,Dharwad,Kharif,2001,Arhar/tur,26.11555556,16.8,39.4,0.78498716,-0.70824664,68.82333333,-0.845275634,-0.567556938,19.55333333,-1.5415111819999998,1.885285068,2.732222222,20.16498909,4.391775699,5.168888889,0.17
802,Banglore,Whole year,2006,Arecanut,27.53956044,23.7,31.2,-0.244415225,0.083031256,71.87747253,-0.634148136,-0.177026333,22.01071429,-0.7912916879999999,-0.069284439,2.83021978,4.786319359,24.60194386,5.61510989,1.4
2250,Indore,Whole year,2006,Coriander,25.95247253,9.0,42.4,-0.043359207,-0.5468848820000001,49.33021978,-1.048710586,0.42413293,12.99752747,0.108963596,-1.440961832,2.496428571,44.47611407,6.0687639010000005,2.683791209,0.33
303,Coimbatore,Kharif,2005,Jowar,25.59671053,17.9,34.5,0.51478421,0.058265766,70.06907895,-0.263701994,-0.396043113,19.57236842,-0.944559047,1.440911855,8.505263158,1.670537711,1.968323251,4.740131579,0.37
2033,Ahmedabad,Kharif,2003,Moth,27.93856209,15.7,40.8,0.925190612,0.468431711,70.41895425,-1.107739958,-0.32848889800000003,20.9875817,-1.582831682,1.160948694,5.512418301,4.31008321,1.160948694,3.087581699,0.5
2077,Bhagalpur,Kharif,2001,Ginger,22.67804878,11.1,34.5,0.210272384,-0.646769278,42.28943089,0.7496362759999999,-0.586832507,7.968292683,0.089716611,-1.087854494,,,-1.087854494,2.371544715,1.38
2342,Jalna,Kharif,2001,Soyabean,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,0.76
946,Gulberga,Kharif,1999,Cotton,24.81463415,34.6,17.7,0.684924271,0.239803272,76.42357724,-0.692298454,-0.447392796,20.31869919,-0.457834861,-0.062850001,4.706504065,3.073050304,-0.062850001,4.384552846,1.55
929,Banglore,Kharif,2012,Other kharif pulses,25.79090909,21.1,37.1,0.723878488,-0.008395322,74.68863636,-1.204520564,0.8903579859999999,20.98181818,-0.8878826790000001,0.189557208,,,,7.052272727,0.64
1737,Rewari,Kharif,2007,Cotton,27.92697368,14.7,42.9,0.282103681,0.350206891,64.93552632,-0.7790169640000001,-0.7213558809999999,19.83684211,-1.4294246469999998,0.669477565,3.609868421,3.999025109,18.95858354,2.203947368,2.304147465
2251,Ahmedabad,Kharif,2000,Arhar/tur,29.10457516,15.9,40.3,0.113901998,-0.890396099,61.87647059,-0.44080854,-0.815690695,20.02026144,-1.5603170990000002,1.890900355,3.007189543,5.773716029,1.890900355,3.292810458,0.326086957
1077,Ahmedabad,Rabi,2007,Rapeseed & mustard,26.51788079,13.8,37.3,0.18136083,-0.7005013959999999,34.89470199,1.314913398,2.4721823730000003,9.386092715,0.191288038,0.0163965,0.192715232,7.609848102999999,0.0163965,2.181456954,1.333333333
2785,Ahmedabad,Kharif,2001,Rice,27.34379085,15.2,38.5,0.575598091,-0.129939816,74.17581699,-1.146982825,0.438947543,21.88300654,-2.035104511,3.392783015,3.233986928,3.918032684,3.392783015,2.776470588,1.7597560980000002
2669,Coimbatore,Kharif,2010,Groundnut,24.12565789,20.0,31.8,-0.110554195,0.8450920829999999,81.42828947,0.315007728,-0.334766955,20.77697368,0.242346394,-0.010899794,,,,4.148684211,2.03
993,Ahmedabad,Kharif,2006,Urad,28.71764706,15.0,39.5,0.374558804,-1.000015756,66.15947712,-0.462350765,-1.175036216,21.04705882,-1.212783794,0.6993691609999999,7.349019608,2.998550828,0.6993691609999999,3.2254901960000004,0.5
633,Tonk,Whole year,2007,Sugarcane,29.46097561,16.6,44.4,0.727876871,-0.352630649,62.16178862,-0.34239442200000003,-1.131818954,20.35528455,-1.085451944,0.779194009,,,0.779194009,3.25203252,75.75
2430,Banglore,Whole year,2000,Garlic,27.4782967,23.5,30.7,-0.324896817,-0.279149752,72.52335165,-0.327223967,-0.253531684,22.09917582,-0.901082673,0.294887124,2.265659341,3.748226226,14.88999368,6.124175824,1.0
6,Banswara,Kharif,2010,Groundnut,27.53495935,15.7,41.3,1.015816028,0.917846552,70.78211382,-0.85847488,-0.08702291,21.31382114,-1.401507473,2.419025191,,,2.419025191,3.444715447,1.97
253,Indore,Whole year,2011,Garlic,25.93241758,5.7,47.7,-0.053799447,-0.139087489,54.01978022,-1.23569892,-0.021229996,14.05851648,-0.063952668,-1.495487244,,,,3.623901099,2.97
200,Jalna,Kharif,2011,Moong,25.03586957,20.5,35.8,0.8600197470000001,0.89903342,80.50869565,-1.07590961,1.188269778,21.45978261,-0.640254432,0.519071736,,,,5.966304348,0.49
2705,Tonk,Rabi,2005,Gram,30.05284553,20.3,42.6,0.547629567,-0.24322410100000005,58.63577236,0.03634015,-1.298167637,20.13333333,-0.751303288,-0.099452983,,,-0.099452983,3.173170732,0.67
2560,Jaipur,Kharif,2001,Jowar,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,,,-0.759087745,3.519512195,0.27
1042,Gulberga,Kharif,2001,Sesamum,26.20162602,38.1,16.9,0.5101630229999999,-0.08628928,69.34390244,-0.30621908600000003,-0.871418668,19.86747967,-0.937152866,0.553012552,5.129268293,3.3665497,0.553012552,4.381300813,0.3
1353,Gulberga,Whole year,2008,Garlic,26.50082192,12.4,47.3,0.909311698,0.219157962,59.04821918,-0.381250056,-0.905250215,17.04657534,-1.067401781,0.474037501,2.273424658,4.2817762089999984,0.474037501,4.170136986,2.2
1758,Coimbatore,Whole year,1999,Sugarcane,25.28763736,14.6,37.4,0.719548552,0.495518149,63.48104396,-0.555743627,-0.499313121,17.45384615,-1.050582634,0.282854214,4.432417582,2.980905682,10.0232852,3.83489011,100.1
2516,Gulberga,Kharif,2006,Horse-gram,26.93252033,37.6,20.2,0.701232588,0.183010336,65.65040649999999,-0.287317648,-0.58225501,19.73577236,-0.6627393970000001,0.520674966,6.761788618,4.982667789,0.520674966,4.770731707,0.36
